test_id,label
3290,HerbaceousVegetation
1644,Industrial
1779,Highway
3443,PermanentCrop
624,SeaLake
836,PermanentCrop
3838,HerbaceousVegetation
610,HerbaceousVegetation
839,PermanentCrop
1176,PermanentCrop
3182,Industrial
3495,SeaLake
2693,SeaLake
1887,PermanentCrop
2752,PermanentCrop
3056,HerbaceousVegetation
3753,Highway
4065,SeaLake
1054,SeaLake
4208,Highway
2347,SeaLake
106,HerbaceousVegetation
14,HerbaceousVegetation
4019,HerbaceousVegetation
3431,PermanentCrop
2696,PermanentCrop
2197,HerbaceousVegetation
2645,SeaLake
1044,River
543,Highway
1613,PermanentCrop
769,PermanentCrop
2930,SeaLake
4216,HerbaceousVegetation
2064,SeaLake
3115,SeaLake
3557,PermanentCrop
1070,HerbaceousVegetation
4041,SeaLake
813,Industrial
3677,SeaLake
3778,PermanentCrop
92,SeaLake
4009,SeaLake
2983,PermanentCrop
2697,PermanentCrop
2952,PermanentCrop
2943,PermanentCrop
459,Residential
2005,HerbaceousVegetation
1164,HerbaceousVegetation
2356,Residential
2853,PermanentCrop
799,HerbaceousVegetation
1145,HerbaceousVegetation
1228,Highway
3520,River
1496,PermanentCrop
2278,PermanentCrop
3430,PermanentCrop
4202,PermanentCrop
3521,SeaLake
3688,PermanentCrop
2045,HerbaceousVegetation
3855,Highway
3181,River
2805,SeaLake
4080,PermanentCrop
2177,HerbaceousVegetation
3876,Highway
734,PermanentCrop
1732,Pasture
163,Industrial
3336,Highway
379,PermanentCrop
3539,Pasture
1356,SeaLake
4051,HerbaceousVegetation
1650,PermanentCrop
535,Industrial
3077,HerbaceousVegetation
1910,Highway
2371,HerbaceousVegetation
3526,SeaLake
3282,HerbaceousVegetation
2232,HerbaceousVegetation
3207,Highway
2159,SeaLake
2428,Highway
1209,PermanentCrop
3402,PermanentCrop
397,PermanentCrop
3595,SeaLake
2593,Highway
824,SeaLake
2313,PermanentCrop
57,PermanentCrop
2500,Residential
1921,SeaLake
1957,HerbaceousVegetation
1956,SeaLake
1543,PermanentCrop
2639,SeaLake
970,Residential
3096,Highway
475,HerbaceousVegetation
3228,HerbaceousVegetation
3833,Industrial
4042,Highway
1984,PermanentCrop
2550,River
76,PermanentCrop
3020,Residential
3383,Industrial
2987,SeaLake
2112,SeaLake
3615,River
1602,Highway
2143,HerbaceousVegetation
976,SeaLake
3986,PermanentCrop
554,SeaLake
1441,PermanentCrop
3312,SeaLake
2880,HerbaceousVegetation
2317,PermanentCrop
1693,SeaLake
135,Highway
4018,PermanentCrop
3196,SeaLake
2534,SeaLake
1042,Industrial
2032,SeaLake
3357,HerbaceousVegetation
792,PermanentCrop
2046,SeaLake
2393,SeaLake
2508,Pasture
3967,Highway
1720,HerbaceousVegetation
3676,Residential
1808,PermanentCrop
2461,SeaLake
3445,River
594,SeaLake
1491,River
1600,HerbaceousVegetation
1114,HerbaceousVegetation
3717,Industrial
615,HerbaceousVegetation
800,River
1925,SeaLake
173,SeaLake
3606,PermanentCrop
1392,SeaLake
2797,Highway
1208,HerbaceousVegetation
1516,PermanentCrop
1374,HerbaceousVegetation
2619,HerbaceousVegetation
3847,Residential
3460,HerbaceousVegetation
1066,HerbaceousVegetation
3758,PermanentCrop
48,Highway
3081,PermanentCrop
1270,HerbaceousVegetation
2160,SeaLake
1278,PermanentCrop
1577,HerbaceousVegetation
4197,SeaLake
4111,HerbaceousVegetation
1050,SeaLake
1729,PermanentCrop
2757,PermanentCrop
2293,HerbaceousVegetation
3709,River
3773,River
3087,Industrial
3504,SeaLake
2290,SeaLake
2044,SeaLake
2319,HerbaceousVegetation
2580,PermanentCrop
2495,SeaLake
4170,SeaLake
1865,HerbaceousVegetation
1661,Highway
1074,HerbaceousVegetation
2084,Highway
3950,Highway
1787,SeaLake
189,SeaLake
648,PermanentCrop
609,Forest
1152,PermanentCrop
1416,HerbaceousVegetation
2577,Highway
3588,PermanentCrop
3467,River
239,Industrial
745,HerbaceousVegetation
2661,River
3618,Pasture
3602,SeaLake
4,HerbaceousVegetation
3253,HerbaceousVegetation
1272,River
1011,Industrial
550,PermanentCrop
231,PermanentCrop
1255,HerbaceousVegetation
3845,Industrial
584,PermanentCrop
3098,SeaLake
1862,HerbaceousVegetation
1363,SeaLake
3149,SeaLake
1248,PermanentCrop
346,Industrial
1954,Pasture
3305,Residential
3995,PermanentCrop
1890,HerbaceousVegetation
3682,PermanentCrop
219,SeaLake
2210,SeaLake
1346,HerbaceousVegetation
3772,Residential
164,Industrial
82,PermanentCrop
1140,PermanentCrop
3273,PermanentCrop
865,SeaLake
586,PermanentCrop
3691,SeaLake
3375,PermanentCrop
2756,SeaLake
1743,HerbaceousVegetation
2502,PermanentCrop
3103,SeaLake
1546,SeaLake
1636,Industrial
1000,Pasture
864,Pasture
3814,Industrial
3604,SeaLake
1563,Highway
3501,Highway
2801,SeaLake
732,River
2452,SeaLake
2915,PermanentCrop
3323,HerbaceousVegetation
1854,PermanentCrop
2512,SeaLake
1973,Highway
3977,PermanentCrop
4128,SeaLake
2579,PermanentCrop
3045,PermanentCrop
2564,SeaLake
2793,Highway
1069,SeaLake
1988,HerbaceousVegetation
2061,SeaLake
2883,PermanentCrop
3702,SeaLake
395,HerbaceousVegetation
195,HerbaceousVegetation
4179,Highway
4102,HerbaceousVegetation
3130,HerbaceousVegetation
1179,Industrial
3082,SeaLake
908,PermanentCrop
434,Highway
1536,PermanentCrop
2927,HerbaceousVegetation
213,HerbaceousVegetation
3086,PermanentCrop
2891,SeaLake
3596,SeaLake
2712,PermanentCrop
1243,Industrial
389,HerbaceousVegetation
1965,PermanentCrop
2001,PermanentCrop
368,PermanentCrop
740,PermanentCrop
3513,PermanentCrop
1960,SeaLake
2147,PermanentCrop
911,Industrial
3119,HerbaceousVegetation
2835,River
863,Industrial
3673,PermanentCrop
705,PermanentCrop
1365,SeaLake
4105,SeaLake
2973,PermanentCrop
2490,PermanentCrop
1443,Highway
2441,HerbaceousVegetation
2527,Highway
936,PermanentCrop
2179,PermanentCrop
1847,Highway
3509,PermanentCrop
3584,Industrial
1687,Highway
283,HerbaceousVegetation
2496,PermanentCrop
3946,Industrial
3638,Highway
2280,HerbaceousVegetation
3258,SeaLake
2994,Residential
2721,HerbaceousVegetation
3026,SeaLake
3411,PermanentCrop
2341,Industrial
3235,River
396,SeaLake
2848,SeaLake
1814,PermanentCrop
3960,SeaLake
2404,Pasture
438,SeaLake
2072,Pasture
647,PermanentCrop
2055,Highway
2671,HerbaceousVegetation
3146,HerbaceousVegetation
484,Highway
1007,HerbaceousVegetation
1378,PermanentCrop
3248,Industrial
2184,SeaLake
993,Highway
1568,Industrial
2088,SeaLake
2142,Highway
160,PermanentCrop
2093,PermanentCrop
2245,Highway
959,HerbaceousVegetation
2995,PermanentCrop
361,PermanentCrop
3163,SeaLake
3941,SeaLake
964,SeaLake
1285,SeaLake
3424,SeaLake
2941,Residential
2587,PermanentCrop
866,PermanentCrop
40,HerbaceousVegetation
1922,PermanentCrop
3580,PermanentCrop
2221,SeaLake
2057,River
2265,Highway
2390,Industrial
1942,Residential
1859,PermanentCrop
2446,PermanentCrop
1719,HerbaceousVegetation
2499,SeaLake
2730,SeaLake
165,PermanentCrop
2267,PermanentCrop
1288,River
2630,Highway
1403,Industrial
522,HerbaceousVegetation
256,PermanentCrop
2654,SeaLake
3353,River
3993,Pasture
1163,PermanentCrop
1338,HerbaceousVegetation
960,SeaLake
2429,SeaLake
531,SeaLake
1803,PermanentCrop
1703,Residential
1470,SeaLake
880,Highway
797,SeaLake
883,HerbaceousVegetation
3062,HerbaceousVegetation
2720,Highway
3704,SeaLake
1532,SeaLake
2530,SeaLake
625,SeaLake
3945,HerbaceousVegetation
1841,PermanentCrop
3362,SeaLake
2297,Industrial
51,River
2808,PermanentCrop
980,Highway
399,PermanentCrop
4123,PermanentCrop
1664,SeaLake
1902,SeaLake
3912,Highway
2954,HerbaceousVegetation
1401,PermanentCrop
2543,HerbaceousVegetation
2473,Highway
28,HerbaceousVegetation
3385,HerbaceousVegetation
2934,SeaLake
3414,PermanentCrop
4174,River
628,Industrial
2134,PermanentCrop
3300,PermanentCrop
709,SeaLake
3591,Highway
3819,PermanentCrop
534,PermanentCrop
3587,SeaLake
750,SeaLake
3112,River
1883,PermanentCrop
2807,Pasture
1364,Highway
861,PermanentCrop
1068,HerbaceousVegetation
506,SeaLake
2777,HerbaceousVegetation
2917,PermanentCrop
1400,HerbaceousVegetation
2100,Highway
96,River
3851,Forest
1776,HerbaceousVegetation
3613,PermanentCrop
1370,Highway
588,HerbaceousVegetation
3241,Residential
2126,SeaLake
1666,Industrial
310,SeaLake
305,PermanentCrop
19,SeaLake
2764,PermanentCrop
2086,PermanentCrop
3225,Highway
1134,Highway
178,PermanentCrop
802,HerbaceousVegetation
4160,PermanentCrop
2242,Industrial
476,HerbaceousVegetation
2857,Residential
1639,HerbaceousVegetation
3864,Highway
2627,PermanentCrop
1796,SeaLake
2850,SeaLake
3165,PermanentCrop
311,PermanentCrop
193,HerbaceousVegetation
3311,PermanentCrop
217,PermanentCrop
3749,PermanentCrop
2573,PermanentCrop
2343,HerbaceousVegetation
1584,PermanentCrop
3671,Highway
3129,SeaLake
276,SeaLake
478,SeaLake
1180,PermanentCrop
518,SeaLake
3093,SeaLake
2320,Industrial
2536,Industrial
3238,PermanentCrop
3666,PermanentCrop
3802,PermanentCrop
2310,HerbaceousVegetation
148,PermanentCrop
152,River
1139,HerbaceousVegetation
2026,SeaLake
487,PermanentCrop
2972,SeaLake
3770,HerbaceousVegetation
727,HerbaceousVegetation
2170,Industrial
1927,Highway
1284,River
3810,Highway
3860,SeaLake
1480,Residential
1764,HerbaceousVegetation
3573,SeaLake
2609,PermanentCrop
241,HerbaceousVegetation
2955,Highway
718,PermanentCrop
1214,HerbaceousVegetation
4073,PermanentCrop
859,HerbaceousVegetation
4143,PermanentCrop
2828,SeaLake
2051,Highway
3533,PermanentCrop
4044,SeaLake
2864,SeaLake
376,SeaLake
130,PermanentCrop
449,PermanentCrop
1188,HerbaceousVegetation
3813,Highway
573,Industrial
3180,SeaLake
2920,PermanentCrop
3545,River
988,Pasture
3018,HerbaceousVegetation
4162,Residential
2961,HerbaceousVegetation
3806,PermanentCrop
428,PermanentCrop
1475,HerbaceousVegetation
2511,SeaLake
1982,SeaLake
2042,PermanentCrop
1132,HerbaceousVegetation
1240,PermanentCrop
3373,SeaLake
2657,HerbaceousVegetation
3421,PermanentCrop
716,PermanentCrop
644,PermanentCrop
3822,PermanentCrop
3297,SeaLake
1762,PermanentCrop
2041,PermanentCrop
1550,SeaLake
210,SeaLake
2053,Highway
3151,PermanentCrop
4026,SeaLake
2004,Industrial
570,HerbaceousVegetation
1166,PermanentCrop
1217,SeaLake
1944,HerbaceousVegetation
398,SeaLake
2965,Highway
667,SeaLake
2650,HerbaceousVegetation
4006,SeaLake
2417,Pasture
3917,Residential
1053,HerbaceousVegetation
317,PermanentCrop
2052,HerbaceousVegetation
1852,PermanentCrop
3828,HerbaceousVegetation
3519,PermanentCrop
2485,Highway
834,PermanentCrop
857,SeaLake
536,PermanentCrop
3646,Highway
1052,PermanentCrop
3359,HerbaceousVegetation
1010,HerbaceousVegetation
3123,HerbaceousVegetation
2449,HerbaceousVegetation
3631,PermanentCrop
2302,HerbaceousVegetation
712,Industrial
1454,SeaLake
1741,SeaLake
1289,Residential
3890,PermanentCrop
1021,PermanentCrop
2885,HerbaceousVegetation
3222,SeaLake
2211,HerbaceousVegetation
3005,PermanentCrop
3194,Industrial
1218,Industrial
2353,Highway
684,Industrial
1521,Industrial
2754,HerbaceousVegetation
1724,Residential
2425,Highway
2926,PermanentCrop
1347,Pasture
2201,PermanentCrop
782,SeaLake
2443,PermanentCrop
3628,PermanentCrop
2458,Highway
507,HerbaceousVegetation
642,Highway
1772,SeaLake
2237,PermanentCrop
3873,Highway
2531,PermanentCrop
32,SeaLake
1591,PermanentCrop
892,HerbaceousVegetation
329,PermanentCrop
3111,PermanentCrop
1226,Pasture
4063,PermanentCrop
606,HerbaceousVegetation
654,PermanentCrop
1989,PermanentCrop
1033,SeaLake
1207,PermanentCrop
2049,HerbaceousVegetation
1716,PermanentCrop
3025,SeaLake
2509,SeaLake
608,SeaLake
2877,Industrial
3492,HerbaceousVegetation
67,SeaLake
179,SeaLake
3223,PermanentCrop
1478,HerbaceousVegetation
2505,PermanentCrop
3499,River
3731,PermanentCrop
3518,SeaLake
3231,Residential
1055,PermanentCrop
1452,Industrial
2882,Residential
3461,PermanentCrop
2545,PermanentCrop
1439,Highway
1509,PermanentCrop
201,SeaLake
3454,SeaLake
941,PermanentCrop
498,Highway
771,PermanentCrop
3216,River
3271,SeaLake
1574,PermanentCrop
2572,Industrial
3842,PermanentCrop
302,Highway
3489,Industrial
4175,HerbaceousVegetation
1143,SeaLake
4008,Highway
1615,SeaLake
1915,HerbaceousVegetation
1355,Industrial
3714,SeaLake
1976,HerbaceousVegetation
1824,PermanentCrop
2289,PermanentCrop
1708,SeaLake
406,PermanentCrop
367,Industrial
1597,PermanentCrop
2951,HerbaceousVegetation
2214,HerbaceousVegetation
2336,Industrial
915,Highway
3598,PermanentCrop
1682,SeaLake
1964,HerbaceousVegetation
1558,PermanentCrop
3755,Highway
2758,PermanentCrop
737,SeaLake
2368,PermanentCrop
3001,SeaLake
4124,PermanentCrop
3365,PermanentCrop
4077,SeaLake
93,SeaLake
587,PermanentCrop
703,Highway
216,SeaLake
1089,Highway
100,SeaLake
271,SeaLake
3594,SeaLake
4062,SeaLake
789,Industrial
151,PermanentCrop
2798,SeaLake
768,Pasture
815,SeaLake
1006,SeaLake
251,SeaLake
3118,Pasture
2240,HerbaceousVegetation
1013,SeaLake
3933,HerbaceousVegetation
791,SeaLake
2074,Highway
2163,PermanentCrop
1990,PermanentCrop
1749,HerbaceousVegetation
2687,Residential
3535,HerbaceousVegetation
751,Industrial
157,Industrial
907,SeaLake
429,Industrial
3781,SeaLake
53,HerbaceousVegetation
1770,PermanentCrop
1280,PermanentCrop
2256,PermanentCrop
89,SeaLake
2106,PermanentCrop
3931,PermanentCrop
4225,SeaLake
1336,PermanentCrop
2646,HerbaceousVegetation
2497,Industrial
4200,HerbaceousVegetation
1117,PermanentCrop
1157,River
898,HerbaceousVegetation
3878,HerbaceousVegetation
3957,SeaLake
327,SeaLake
1100,SeaLake
2373,SeaLake
1790,Industrial
3769,Highway
591,PermanentCrop
2810,PermanentCrop
3063,PermanentCrop
3579,SeaLake
3029,Residential
1974,HerbaceousVegetation
1035,HerbaceousVegetation
2732,Industrial
1938,Residential
1935,PermanentCrop
1709,PermanentCrop
316,Highway
1144,HerbaceousVegetation
795,PermanentCrop
2681,SeaLake
3089,Industrial
2376,PermanentCrop
1524,HerbaceousVegetation
3576,Highway
2751,PermanentCrop
2561,SeaLake
374,SeaLake
1225,SeaLake
529,HerbaceousVegetation
1479,HerbaceousVegetation
2813,Highway
1565,PermanentCrop
1302,PermanentCrop
2581,HerbaceousVegetation
2283,HerbaceousVegetation
2520,River
3167,PermanentCrop
3319,SeaLake
1404,PermanentCrop
1923,SeaLake
1933,SeaLake
2923,SeaLake
2261,SeaLake
2346,PermanentCrop
992,SeaLake
3398,SeaLake
3326,HerbaceousVegetation
185,HerbaceousVegetation
2544,Residential
1822,SeaLake
1354,HerbaceousVegetation
3764,HerbaceousVegetation
3999,HerbaceousVegetation
1626,SeaLake
2743,HerbaceousVegetation
2672,Pasture
1882,Industrial
150,HerbaceousVegetation
2684,SeaLake
3740,PermanentCrop
1432,HerbaceousVegetation
3850,Residential
2103,Highway
1659,Residential
3824,SeaLake
2555,Highway
697,PermanentCrop
2244,HerbaceousVegetation
2513,SeaLake
1161,PermanentCrop
1031,PermanentCrop
3199,PermanentCrop
3198,HerbaceousVegetation
3395,PermanentCrop
3444,PermanentCrop
2750,Pasture
1905,PermanentCrop
2037,SeaLake
3512,SeaLake
4000,SeaLake
4147,PermanentCrop
3120,SeaLake
1250,Highway
4012,Pasture
3246,Highway
3728,PermanentCrop
634,SeaLake
2518,HerbaceousVegetation
2993,PermanentCrop
4023,Highway
3943,HerbaceousVegetation
4036,HerbaceousVegetation
3027,SeaLake
3823,Industrial
1908,Residential
2541,SeaLake
2568,SeaLake
2704,SeaLake
946,PermanentCrop
925,Highway
3324,PermanentCrop
203,Highway
3376,PermanentCrop
1851,HerbaceousVegetation
2391,PermanentCrop
4097,HerbaceousVegetation
309,SeaLake
2845,SeaLake
2209,SeaLake
1607,SeaLake
3331,PermanentCrop
2030,PermanentCrop
2860,PermanentCrop
4130,SeaLake
1282,SeaLake
2967,SeaLake
2328,Residential
2649,Highway
2831,PermanentCrop
714,HerbaceousVegetation
2638,PermanentCrop
2674,SeaLake
4198,SeaLake
2102,Highway
1423,SeaLake
1620,Highway
1901,Highway
1277,PermanentCrop
1307,River
2791,Highway
872,Industrial
3237,SeaLake
1193,PermanentCrop
2985,PermanentCrop
3693,SeaLake
776,PermanentCrop
1913,SeaLake
510,Industrial
971,SeaLake
1460,Highway
1622,Industrial
4056,PermanentCrop
3332,River
2761,SeaLake
2933,PermanentCrop
3846,SeaLake
2854,PermanentCrop
1849,HerbaceousVegetation
2494,HerbaceousVegetation
1494,Highway
3857,SeaLake
835,HerbaceousVegetation
1548,Highway
2149,Pasture
1527,HerbaceousVegetation
3726,SeaLake
2264,SeaLake
2888,SeaLake
257,Highway
485,Industrial
1590,Residential
3843,Residential
94,River
2016,Residential
3546,SeaLake
3522,HerbaceousVegetation
403,PermanentCrop
3106,SeaLake
663,PermanentCrop
2249,SeaLake
620,SeaLake
4118,Highway
597,SeaLake
2821,PermanentCrop
4016,PermanentCrop
3022,HerbaceousVegetation
886,PermanentCrop
754,Highway
4029,Industrial
2199,PermanentCrop
2233,PermanentCrop
117,PermanentCrop
1120,HerbaceousVegetation
1091,Residential
4135,SeaLake
2516,PermanentCrop
3425,River
636,SeaLake
1774,HerbaceousVegetation
3221,SeaLake
1773,Residential
1894,SeaLake
3918,Residential
767,SeaLake
2680,River
4055,SeaLake
2887,Pasture
4060,Residential
1541,Industrial
3003,HerbaceousVegetation
3121,SeaLake
1001,SeaLake
1446,PermanentCrop
1313,PermanentCrop
218,HerbaceousVegetation
394,Highway
3366,River
2035,AnnualCrop
579,PermanentCrop
2326,SeaLake
2762,SeaLake
557,SeaLake
3510,SeaLake
4045,HerbaceousVegetation
4119,SeaLake
12,Industrial
2901,SeaLake
3004,Industrial
3392,Industrial
1657,PermanentCrop
2636,Highway
3701,Pasture
2726,SeaLake
3585,SeaLake
2528,HerbaceousVegetation
2217,PermanentCrop
3497,SeaLake
1112,PermanentCrop
1397,HerbaceousVegetation
2085,Highway
1758,HerbaceousVegetation
366,Highway
3531,Industrial
64,SeaLake
2909,SeaLake
3150,SeaLake
4192,Industrial
75,PermanentCrop
404,SeaLake
2875,PermanentCrop
3334,SeaLake
3261,PermanentCrop
2469,Highway
516,HerbaceousVegetation
1648,HerbaceousVegetation
2603,River
3735,PermanentCrop
3622,Residential
1718,PermanentCrop
2123,PermanentCrop
281,SeaLake
728,SeaLake
1689,PermanentCrop
2374,SeaLake
2412,PermanentCrop
2483,PermanentCrop
3037,PermanentCrop
631,HerbaceousVegetation
1081,Highway
1125,Industrial
1878,SeaLake
4207,Residential
3974,PermanentCrop
2620,HerbaceousVegetation
3553,SeaLake
1182,Highway
3284,SeaLake
1233,PermanentCrop
702,PermanentCrop
292,SeaLake
2113,HerbaceousVegetation
3286,SeaLake
431,HerbaceousVegetation
3970,Residential
2183,River
127,PermanentCrop
4004,Industrial
3548,Pasture
3157,HerbaceousVegetation
1625,HerbaceousVegetation
1505,Highway
2893,PermanentCrop
2686,HerbaceousVegetation
638,HerbaceousVegetation
3044,SeaLake
2367,SeaLake
2048,HerbaceousVegetation
3766,PermanentCrop
2200,Industrial
3801,PermanentCrop
3269,River
2855,HerbaceousVegetation
3651,HerbaceousVegetation
2172,Highway
2191,PermanentCrop
2631,SeaLake
447,SeaLake
1316,PermanentCrop
499,SeaLake
1594,SeaLake
2896,PermanentCrop
4110,SeaLake
848,Highway
2236,Highway
2337,Residential
4092,SeaLake
3390,HerbaceousVegetation
3313,PermanentCrop
2107,SeaLake
2354,PermanentCrop
2974,Industrial
2388,SeaLake
202,PermanentCrop
240,SeaLake
1642,SeaLake
1309,Highway
4154,Highway
3900,SeaLake
4210,Industrial
2190,HerbaceousVegetation
2486,PermanentCrop
97,HerbaceousVegetation
1614,Highway
657,Pasture
11,SeaLake
1609,HerbaceousVegetation
3490,PermanentCrop
2515,PermanentCrop
942,HerbaceousVegetation
855,HerbaceousVegetation
405,PermanentCrop
3590,PermanentCrop
345,SeaLake
2946,SeaLake
