test_id,label
3900,SeaLake
2393,SeaLake
1541,AnnualCrop
3539,River
2729,HerbaceousVegetation
76,AnnualCrop
778,HerbaceousVegetation
2452,SeaLake
313,SeaLake
228,HerbaceousVegetation
1996,Industrial
12,AnnualCrop
2795,River
1266,River
2043,HerbaceousVegetation
1732,AnnualCrop
832,HerbaceousVegetation
1659,HerbaceousVegetation
2509,SeaLake
2170,River
2725,River
929,HerbaceousVegetation
3702,SeaLake
1294,SeaLake
2129,Industrial
1788,Industrial
3411,River
4147,AnnualCrop
2575,HerbaceousVegetation
3935,SeaLake
3053,SeaLake
1053,HerbaceousVegetation
746,SeaLake
26,AnnualCrop
3197,HerbaceousVegetation
3580,HerbaceousVegetation
2638,River
3902,SeaLake
2472,SeaLake
872,Industrial
487,Industrial
772,AnnualCrop
3727,Industrial
2161,HerbaceousVegetation
1896,HerbaceousVegetation
280,SeaLake
4191,HerbaceousVegetation
250,SeaLake
624,SeaLake
404,SeaLake
393,HerbaceousVegetation
4053,Residential
1216,SeaLake
3909,HerbaceousVegetation
2081,Industrial
3639,SeaLake
1102,River
819,AnnualCrop
515,SeaLake
1699,HerbaceousVegetation
3230,River
924,AnnualCrop
2433,HerbaceousVegetation
699,AnnualCrop
2361,HerbaceousVegetation
1423,SeaLake
1847,HerbaceousVegetation
91,AnnualCrop
1007,HerbaceousVegetation
2704,SeaLake
300,SeaLake
3224,AnnualCrop
2075,AnnualCrop
4141,HerbaceousVegetation
296,HerbaceousVegetation
3254,River
2970,AnnualCrop
2547,HerbaceousVegetation
1403,Industrial
642,Industrial
3240,HerbaceousVegetation
1563,Industrial
3002,River
2894,River
617,HerbaceousVegetation
113,HerbaceousVegetation
3421,River
1036,HerbaceousVegetation
1650,River
4008,Industrial
3052,River
4056,AnnualCrop
3091,AnnualCrop
2532,HerbaceousVegetation
1684,HerbaceousVegetation
2086,AnnualCrop
3357,HerbaceousVegetation
972,Industrial
40,HerbaceousVegetation
554,SeaLake
2189,SeaLake
2200,AnnualCrop
4110,SeaLake
1197,SeaLake
2426,River
1594,HerbaceousVegetation
503,SeaLake
37,AnnualCrop
3120,SeaLake
3379,HerbaceousVegetation
328,HerbaceousVegetation
2955,AnnualCrop
4099,SeaLake
538,HerbaceousVegetation
2445,Industrial
2382,HerbaceousVegetation
1390,HerbaceousVegetation
2215,River
1876,HerbaceousVegetation
3046,HerbaceousVegetation
1537,AnnualCrop
298,SeaLake
3132,River
496,SeaLake
1850,River
2027,SeaLake
2034,HerbaceousVegetation
1663,AnnualCrop
1979,HerbaceousVegetation
534,River
2162,AnnualCrop
4187,River
806,HerbaceousVegetation
119,Industrial
1904,River
281,SeaLake
1866,HerbaceousVegetation
468,River
2334,River
3964,SeaLake
3805,SeaLake
3769,HerbaceousVegetation
1673,River
3241,HerbaceousVegetation
1751,River
1140,AnnualCrop
621,HerbaceousVegetation
2302,HerbaceousVegetation
4120,HerbaceousVegetation
1543,River
3252,AnnualCrop
2041,AnnualCrop
2579,AnnualCrop
1191,SeaLake
364,HerbaceousVegetation
737,SeaLake
4184,SeaLake
253,HerbaceousVegetation
1013,SeaLake
665,AnnualCrop
2997,HerbaceousVegetation
3451,HerbaceousVegetation
3351,HerbaceousVegetation
2434,AnnualCrop
934,River
3785,SeaLake
2657,HerbaceousVegetation
3111,River
121,SeaLake
2173,Industrial
2436,AnnualCrop
3193,HerbaceousVegetation
1398,HerbaceousVegetation
1927,HerbaceousVegetation
3475,AnnualCrop
3980,SeaLake
4055,SeaLake
4201,HerbaceousVegetation
408,River
932,AnnualCrop
299,HerbaceousVegetation
901,HerbaceousVegetation
2976,River
828,SeaLake
2867,SeaLake
4130,SeaLake
1376,HerbaceousVegetation
574,HerbaceousVegetation
140,River
4161,HerbaceousVegetation
175,SeaLake
3748,HerbaceousVegetation
2973,AnnualCrop
3184,River
3824,SeaLake
2705,HerbaceousVegetation
331,AnnualCrop
3734,SeaLake
3952,River
122,AnnualCrop
3892,AnnualCrop
914,HerbaceousVegetation
3841,Industrial
2308,River
3775,HerbaceousVegetation
3584,Industrial
2698,HerbaceousVegetation
1936,AnnualCrop
2402,SeaLake
1873,AnnualCrop
2639,SeaLake
2608,AnnualCrop
804,HerbaceousVegetation
2821,River
3201,Industrial
514,SeaLake
1566,SeaLake
1175,River
3343,HerbaceousVegetation
2978,River
3227,HerbaceousVegetation
4009,SeaLake
3711,River
3340,Industrial
3383,AnnualCrop
1653,HerbaceousVegetation
861,HerbaceousVegetation
1570,SeaLake
3191,HerbaceousVegetation
1069,SeaLake
1042,AnnualCrop
2604,HerbaceousVegetation
1163,AnnualCrop
201,SeaLake
2005,SeaLake
2981,AnnualCrop
1101,Residential
1518,River
2872,Industrial
1678,AnnualCrop
1099,HerbaceousVegetation
2501,SeaLake
391,SeaLake
3458,AnnualCrop
570,HerbaceousVegetation
789,AnnualCrop
2296,AnnualCrop
3178,HerbaceousVegetation
649,Residential
578,HerbaceousVegetation
1838,River
2558,SeaLake
1220,Industrial
47,SeaLake
2611,AnnualCrop
3518,SeaLake
2157,SeaLake
884,SeaLake
4160,River
1718,River
2451,AnnualCrop
3776,Industrial
486,River
3407,AnnualCrop
2373,SeaLake
1354,River
4225,SeaLake
1978,HerbaceousVegetation
2560,HerbaceousVegetation
2869,AnnualCrop
2310,HerbaceousVegetation
3477,HerbaceousVegetation
801,River
808,HerbaceousVegetation
158,Industrial
2864,SeaLake
2083,HerbaceousVegetation
458,AnnualCrop
3347,HerbaceousVegetation
461,River
2007,AnnualCrop
928,AnnualCrop
1872,HerbaceousVegetation
424,HerbaceousVegetation
953,AnnualCrop
607,SeaLake
1791,HerbaceousVegetation
1727,River
3772,HerbaceousVegetation
4135,SeaLake
3050,HerbaceousVegetation
146,SeaLake
3455,HerbaceousVegetation
2341,Industrial
3335,River
1662,HerbaceousVegetation
2291,AnnualCrop
1200,SeaLake
525,HerbaceousVegetation
3921,River
1739,River
1875,AnnualCrop
1733,HerbaceousVegetation
3965,SeaLake
1314,HerbaceousVegetation
153,River
3832,HerbaceousVegetation
2531,River
1004,SeaLake
1854,HerbaceousVegetation
603,River
1323,SeaLake
308,HerbaceousVegetation
3300,HerbaceousVegetation
165,AnnualCrop
348,AnnualCrop
223,HerbaceousVegetation
1582,River
1233,HerbaceousVegetation
682,HerbaceousVegetation
720,River
3449,River
588,HerbaceousVegetation
2141,HerbaceousVegetation
4192,Industrial
866,AnnualCrop
676,River
3328,AnnualCrop
3961,Industrial
522,HerbaceousVegetation
2887,River
381,HerbaceousVegetation
3567,SeaLake
3803,SeaLake
97,HerbaceousVegetation
3443,River
974,HerbaceousVegetation
1349,HerbaceousVegetation
1208,River
1182,HerbaceousVegetation
1852,AnnualCrop
275,River
619,River
3270,River
3452,SeaLake
2857,River
2497,Industrial
4006,SeaLake
3164,HerbaceousVegetation
3024,SeaLake
2089,HerbaceousVegetation
2581,HerbaceousVegetation
4048,AnnualCrop
1715,AnnualCrop
3929,River
853,SeaLake
118,SeaLake
2133,SeaLake
2463,River
1213,HerbaceousVegetation
2900,AnnualCrop
3691,SeaLake
1225,SeaLake
2444,HerbaceousVegetation
792,River
3723,HerbaceousVegetation
2738,HerbaceousVegetation
663,River
3494,River
2071,AnnualCrop
3788,HerbaceousVegetation
1934,River
3743,AnnualCrop
359,HerbaceousVegetation
1829,SeaLake
1826,HerbaceousVegetation
639,Industrial
3068,River
476,HerbaceousVegetation
4142,HerbaceousVegetation
2067,SeaLake
2077,HerbaceousVegetation
412,HerbaceousVegetation
4088,SeaLake
351,HerbaceousVegetation
4028,AnnualCrop
634,SeaLake
3221,SeaLake
1334,Industrial
3387,River
3800,River
384,Industrial
2833,SeaLake
1355,AnnualCrop
246,River
75,River
3680,HerbaceousVegetation
1159,SeaLake
369,SeaLake
1710,HerbaceousVegetation
1621,AnnualCrop
3432,AnnualCrop
913,Industrial
556,SeaLake
1864,Industrial
2902,AnnualCrop
4034,SeaLake
1054,SeaLake
2406,HerbaceousVegetation
3634,HerbaceousVegetation
1784,River
3928,HerbaceousVegetation
909,HerbaceousVegetation
599,AnnualCrop
217,AnnualCrop
83,HerbaceousVegetation
2245,HerbaceousVegetation
3940,HerbaceousVegetation
4062,SeaLake
497,HerbaceousVegetation
1024,River
3323,HerbaceousVegetation
1201,AnnualCrop
1920,AnnualCrop
4228,River
2794,HerbaceousVegetation
2835,AnnualCrop
1088,SeaLake
379,River
3846,SeaLake
2624,River
2637,HerbaceousVegetation
2925,HerbaceousVegetation
1218,HerbaceousVegetation
537,SeaLake
2465,Industrial
1091,River
4095,River
1615,SeaLake
3671,AnnualCrop
834,River
2019,HerbaceousVegetation
3465,River
3113,AnnualCrop
543,HerbaceousVegetation
3971,HerbaceousVegetation
450,Residential
2250,River
2470,AnnualCrop
2659,River
452,SeaLake
2539,AnnualCrop
590,HerbaceousVegetation
4019,HerbaceousVegetation
1647,River
2893,River
3266,HerbaceousVegetation
3302,HerbaceousVegetation
2012,River
1759,HerbaceousVegetation
3364,HerbaceousVegetation
3282,HerbaceousVegetation
341,SeaLake
827,HerbaceousVegetation
1169,AnnualCrop
1622,AnnualCrop
2741,River
1107,AnnualCrop
1196,SeaLake
3853,SeaLake
1155,AnnualCrop
3962,River
3931,AnnualCrop
2221,SeaLake
2124,AnnualCrop
3564,SeaLake
3355,HerbaceousVegetation
2349,River
2993,AnnualCrop
1408,SeaLake
3779,SeaLake
1469,SeaLake
3045,AnnualCrop
2213,SeaLake
4209,River
3874,SeaLake
963,HerbaceousVegetation
1490,AnnualCrop
3782,HerbaceousVegetation
3346,SeaLake
2042,AnnualCrop
2413,HerbaceousVegetation
16,SeaLake
1946,River
3714,SeaLake
644,River
1498,AnnualCrop
705,River
3003,River
28,HerbaceousVegetation
3587,SeaLake
236,River
71,River
1194,Industrial
2488,SeaLake
232,HerbaceousVegetation
1983,SeaLake
1253,SeaLake
759,AnnualCrop
3396,HerbaceousVegetation
478,SeaLake
3215,AnnualCrop
125,SeaLake
3919,HerbaceousVegetation
4096,AnnualCrop
3374,AnnualCrop
647,AnnualCrop
948,SeaLake
2693,SeaLake
1113,HerbaceousVegetation
2696,AnnualCrop
2826,Industrial
3173,River
620,SeaLake
1465,HerbaceousVegetation
1018,HerbaceousVegetation
700,AnnualCrop
1698,AnnualCrop
2790,HerbaceousVegetation
2652,SeaLake
1373,River
802,HerbaceousVegetation
3504,SeaLake
96,River
2363,River
3471,HerbaceousVegetation
386,HerbaceousVegetation
3429,HerbaceousVegetation
2192,Industrial
3860,River
305,HerbaceousVegetation
321,River
3083,SeaLake
2910,HerbaceousVegetation
2765,HerbaceousVegetation
1083,HerbaceousVegetation
3110,SeaLake
3604,SeaLake
395,River
2388,SeaLake
2649,HerbaceousVegetation
3849,SeaLake
1029,River
1203,HerbaceousVegetation
1685,HerbaceousVegetation
857,SeaLake
61,River
4157,River
2565,HerbaceousVegetation
63,River
679,HerbaceousVegetation
535,AnnualCrop
3285,AnnualCrop
3457,AnnualCrop
2030,HerbaceousVegetation
375,AnnualCrop
2248,Residential
1986,HerbaceousVegetation
2681,SeaLake
4166,HerbaceousVegetation
1549,River
2735,HerbaceousVegetation
2546,Industrial
2209,SeaLake
1084,AnnualCrop
100,SeaLake
1619,AnnualCrop
3029,HerbaceousVegetation
4173,AnnualCrop
3353,HerbaceousVegetation
1799,HerbaceousVegetation
4081,AnnualCrop
3704,SeaLake
2344,SeaLake
184,AnnualCrop
3235,Industrial
1135,HerbaceousVegetation
1522,AnnualCrop
3025,SeaLake
2454,River
2812,SeaLake
3632,River
1722,AnnualCrop
3930,HerbaceousVegetation
1441,River
3179,River
1238,HerbaceousVegetation
3070,SeaLake
3561,Industrial
2977,HerbaceousVegetation
3495,SeaLake
198,AnnualCrop
3705,HerbaceousVegetation
790,River
1229,River
1298,River
2469,AnnualCrop
1588,SeaLake
3741,HerbaceousVegetation
1494,HerbaceousVegetation
3646,HerbaceousVegetation
1539,SeaLake
2635,HerbaceousVegetation
4012,River
4129,HerbaceousVegetation
1657,AnnualCrop
2669,SeaLake
3076,SeaLake
2399,SeaLake
145,HerbaceousVegetation
3820,AnnualCrop
3669,SeaLake
1719,HerbaceousVegetation
1721,SeaLake
1567,River
4178,HerbaceousVegetation
3331,River
3123,AnnualCrop
25,Industrial
2000,River
845,SeaLake
1422,AnnualCrop
1462,SeaLake
1861,SeaLake
2485,HerbaceousVegetation
1359,AnnualCrop
2500,HerbaceousVegetation
724,HerbaceousVegetation
337,River
2634,HerbaceousVegetation
3649,AnnualCrop
3358,SeaLake
3558,HerbaceousVegetation
4185,HerbaceousVegetation
505,AnnualCrop
1535,SeaLake
3845,Industrial
859,HerbaceousVegetation
385,AnnualCrop
1479,HerbaceousVegetation
2658,HerbaceousVegetation
1746,HerbaceousVegetation
2915,AnnualCrop
247,AnnualCrop
1372,River
239,HerbaceousVegetation
405,River
263,SeaLake
3117,SeaLake
2969,HerbaceousVegetation
4103,River
3895,Industrial
435,SeaLake
581,HerbaceousVegetation
4033,AnnualCrop
892,HerbaceousVegetation
1924,Industrial
1006,SeaLake
2391,HerbaceousVegetation
877,AnnualCrop
654,AnnualCrop
1347,River
185,River
2521,HerbaceousVegetation
2761,SeaLake
3263,SeaLake
431,SeaLake
3097,Industrial
1668,River
693,River
2301,River
3497,SeaLake
2520,River
2464,AnnualCrop
1944,AnnualCrop
1973,River
2861,SeaLake
3801,River
249,HerbaceousVegetation
2588,Industrial
3886,AnnualCrop
646,HerbaceousVegetation
2489,SeaLake
2230,River
4016,River
907,SeaLake
1112,HerbaceousVegetation
847,SeaLake
4070,HerbaceousVegetation
2442,Industrial
1407,AnnualCrop
931,SeaLake
3445,Residential
3048,AnnualCrop
3142,SeaLake
996,SeaLake
2035,AnnualCrop
526,HerbaceousVegetation
186,HerbaceousVegetation
874,River
194,SeaLake
2964,River
4213,AnnualCrop
1385,AnnualCrop
1049,AnnualCrop
274,SeaLake
166,River
3819,AnnualCrop
735,Industrial
2002,PermanentCrop
1281,SeaLake
1697,River
1919,AnnualCrop
4210,AnnualCrop
2878,SeaLake
2519,AnnualCrop
1224,River
1252,HerbaceousVegetation
1750,HerbaceousVegetation
3802,AnnualCrop
4198,SeaLake
1394,AnnualCrop
2554,HerbaceousVegetation
2742,AnnualCrop
1243,HerbaceousVegetation
1548,Industrial
310,SeaLake
2965,HerbaceousVegetation
2340,Industrial
1302,River
1649,AnnualCrop
3144,HerbaceousVegetation
728,SeaLake
3859,AnnualCrop
2311,HerbaceousVegetation
3982,River
234,River
3652,HerbaceousVegetation
1296,HerbaceousVegetation
2423,River
3399,HerbaceousVegetation
2626,River
3816,HerbaceousVegetation
1885,HerbaceousVegetation
1771,AnnualCrop
2479,SeaLake
3074,HerbaceousVegetation
1590,HerbaceousVegetation
709,SeaLake
3204,HerbaceousVegetation
991,SeaLake
2239,SeaLake
2875,River
3359,HerbaceousVegetation
3999,River
3400,AnnualCrop
3608,SeaLake
2425,HerbaceousVegetation
2263,River
4049,River
1579,HerbaceousVegetation
2534,SeaLake
2240,HerbaceousVegetation
3994,HerbaceousVegetation
3342,SeaLake
748,Industrial
2290,SeaLake
1794,River
611,River
1330,SeaLake
1377,SeaLake
248,SeaLake
3867,AnnualCrop
3131,River
3044,SeaLake
3579,SeaLake
221,SeaLake
2769,SeaLake
3460,HerbaceousVegetation
1312,HerbaceousVegetation
2817,HerbaceousVegetation
3233,AnnualCrop
2498,Residential
3476,River
1762,River
3809,SeaLake
1057,SeaLake
2403,SeaLake
3511,SeaLake
2117,HerbaceousVegetation
3096,River
966,SeaLake
2961,HerbaceousVegetation
416,Industrial
1378,River
3314,River
1681,HerbaceousVegetation
800,SeaLake
3485,Industrial
4204,River
463,SeaLake
3244,SeaLake
1679,AnnualCrop
2782,AnnualCrop
1812,SeaLake
3368,River
3640,AnnualCrop
4153,HerbaceousVegetation
2553,River
841,HerbaceousVegetation
2218,AnnualCrop
1796,SeaLake
2677,SeaLake
542,HerbaceousVegetation
836,AnnualCrop
1938,HerbaceousVegetation
1530,HerbaceousVegetation
1488,HerbaceousVegetation
3209,River
244,River
438,SeaLake
3757,SeaLake
3210,SeaLake
1426,HerbaceousVegetation
1573,HerbaceousVegetation
4043,SeaLake
3553,HerbaceousVegetation
3843,HerbaceousVegetation
673,HerbaceousVegetation
2827,AnnualCrop
3659,AnnualCrop
2180,AnnualCrop
367,AnnualCrop
3410,SeaLake
1687,HerbaceousVegetation
2135,HerbaceousVegetation
3085,AnnualCrop
2607,River
2739,SeaLake
3390,River
2193,AnnualCrop
3573,SeaLake
2645,SeaLake
824,SeaLake
312,HerbaceousVegetation
749,Industrial
1114,SeaLake
3459,HerbaceousVegetation
653,HerbaceousVegetation
376,SeaLake
3303,Industrial
1583,AnnualCrop
911,Industrial
614,AnnualCrop
3888,HerbaceousVegetation
1625,River
1209,River
2475,River
993,AnnualCrop
2684,SeaLake
3660,AnnualCrop
64,SeaLake
2023,SeaLake
3417,AnnualCrop
852,River
2716,HerbaceousVegetation
4217,Industrial
4077,SeaLake
3307,HerbaceousVegetation
89,SeaLake
3538,SeaLake
741,Industrial
4054,HerbaceousVegetation
3684,HerbaceousVegetation
1025,HerbaceousVegetation
176,AnnualCrop
1538,SeaLake
1736,Industrial
3740,AnnualCrop
1148,HerbaceousVegetation
495,SeaLake
3372,HerbaceousVegetation
568,River
3926,SeaLake
2517,HerbaceousVegetation
2665,SeaLake
803,AnnualCrop
147,HerbaceousVegetation
398,SeaLake
2781,HerbaceousVegetation
2337,HerbaceousVegetation
2210,SeaLake
3513,AnnualCrop
2919,HerbaceousVegetation
995,HerbaceousVegetation
1031,AnnualCrop
3589,SeaLake
411,HerbaceousVegetation
4030,HerbaceousVegetation
284,AnnualCrop
3344,HerbaceousVegetation
1761,AnnualCrop
2079,SeaLake
116,HerbaceousVegetation
2886,River
3720,AnnualCrop
3371,HerbaceousVegetation
3927,SeaLake
2270,SeaLake
2559,HerbaceousVegetation
1987,River
717,River
584,River
241,SeaLake
3840,SeaLake
3560,HerbaceousVegetation
3848,Industrial
3745,AnnualCrop
763,HerbaceousVegetation
3242,River
2234,AnnualCrop
3594,SeaLake
3069,HerbaceousVegetation
3543,HerbaceousVegetation
3789,River
3844,HerbaceousVegetation
426,AnnualCrop
2666,HerbaceousVegetation
675,SeaLake
2387,HerbaceousVegetation
2615,River
3478,River
360,SeaLake
2329,River
791,SeaLake
4208,HerbaceousVegetation
3042,SeaLake
38,SeaLake
319,River
979,River
2099,AnnualCrop
3156,River
4073,AnnualCrop
1813,AnnualCrop
3398,SeaLake
3063,Industrial
1145,HerbaceousVegetation
3808,River
1669,HerbaceousVegetation
2621,AnnualCrop
3828,HerbaceousVegetation
1356,SeaLake
1895,HerbaceousVegetation
2438,HerbaceousVegetation
3058,AnnualCrop
1124,AnnualCrop
1139,River
2484,HerbaceousVegetation
641,HerbaceousVegetation
2508,River
583,SeaLake
627,HerbaceousVegetation
4148,River
754,AnnualCrop
3077,HerbaceousVegetation
3937,Industrial
2561,SeaLake
3064,AnnualCrop
356,SeaLake
2225,HerbaceousVegetation
3694,HerbaceousVegetation
3149,SeaLake
1483,SeaLake
959,River
3251,AnnualCrop
2078,SeaLake
480,HerbaceousVegetation
1487,SeaLake
470,HerbaceousVegetation
3352,AnnualCrop
637,HerbaceousVegetation
365,River
3793,HerbaceousVegetation
3102,HerbaceousVegetation
289,Industrial
643,AnnualCrop
1480,River
235,AnnualCrop
3483,River
550,AnnualCrop
454,AnnualCrop
3643,HerbaceousVegetation
3831,River
1768,AnnualCrop
1413,River
3153,AnnualCrop
168,HerbaceousVegetation
374,SeaLake
1217,SeaLake
2449,HerbaceousVegetation
2044,SeaLake
323,HerbaceousVegetation
3223,PermanentCrop
971,SeaLake
1894,SeaLake
1551,HerbaceousVegetation
1839,Industrial
357,SeaLake
149,River
1451,HerbaceousVegetation
3570,SeaLake
2743,River
2819,HerbaceousVegetation
1725,River
3220,River
53,HerbaceousVegetation
3872,AnnualCrop
3750,Industrial
1780,SeaLake
1418,SeaLake
2061,SeaLake
3320,AnnualCrop
1032,SeaLake
896,Industrial
2928,AnnualCrop
1747,SeaLake
2103,HerbaceousVegetation
49,HerbaceousVegetation
2785,SeaLake
1603,River
1940,HerbaceousVegetation
1638,SeaLake
1205,River
1982,SeaLake
1265,River
2094,AnnualCrop
512,HerbaceousVegetation
745,River
1822,SeaLake
2514,River
3187,AnnualCrop
3863,AnnualCrop
2880,HerbaceousVegetation
2450,HerbaceousVegetation
4046,AnnualCrop
2679,River
1320,HerbaceousVegetation
104,River
1410,River
1188,HerbaceousVegetation
219,SeaLake
3814,River
2300,SeaLake
734,HerbaceousVegetation
2389,Industrial
72,AnnualCrop
2354,River
4066,River
4193,SeaLake
2672,River
1121,HerbaceousVegetation
1935,AnnualCrop
2984,SeaLake
1056,AnnualCrop
2188,AnnualCrop
3055,HerbaceousVegetation
879,River
326,HerbaceousVegetation
346,Industrial
2653,River
1374,River
1202,SeaLake
4010,HerbaceousVegetation
4044,SeaLake
1397,Industrial
2398,AnnualCrop
167,River
3894,HerbaceousVegetation
2148,AnnualCrop
32,HerbaceousVegetation
2013,AnnualCrop
3742,HerbaceousVegetation
3728,AnnualCrop
2596,HerbaceousVegetation
303,River
1508,River
1105,SeaLake
2707,HerbaceousVegetation
2038,SeaLake
1841,AnnualCrop
1635,River
1765,Industrial
377,River
2119,SeaLake
3661,HerbaceousVegetation
290,River
3106,SeaLake
1420,HerbaceousVegetation
1899,River
1412,River
3431,SeaLake
2127,AnnualCrop
1198,River
3601,AnnualCrop
2292,HerbaceousVegetation
2360,HerbaceousVegetation
2346,River
183,River
775,AnnualCrop
1806,River
3430,AnnualCrop
1187,River
3405,SeaLake
1565,AnnualCrop
3763,SeaLake
3160,Industrial
2694,River
2054,SeaLake
2487,HerbaceousVegetation
3912,River
70,SeaLake
3668,HerbaceousVegetation
2289,AnnualCrop
4119,SeaLake
3054,SeaLake
2113,HerbaceousVegetation
2499,SeaLake
1568,HerbaceousVegetation
1755,AnnualCrop
1283,HerbaceousVegetation
1602,HerbaceousVegetation
427,AnnualCrop
3854,SeaLake
80,AnnualCrop
1922,HerbaceousVegetation
771,AnnualCrop
758,HerbaceousVegetation
2650,HerbaceousVegetation
2401,SeaLake
2837,HerbaceousVegetation
3712,AnnualCrop
2931,SeaLake
1652,SeaLake
2865,River
3269,River
4071,HerbaceousVegetation
1109,River
862,HerbaceousVegetation
1980,HerbaceousVegetation
2673,Industrial
691,HerbaceousVegetation
1170,River
2411,AnnualCrop
4152,HerbaceousVegetation
529,SeaLake
2843,Residential
1977,River
1600,HerbaceousVegetation
418,HerbaceousVegetation
1520,SeaLake
2331,River
3073,River
1512,HerbaceousVegetation
2284,SeaLake
255,HerbaceousVegetation
980,Industrial
3089,HerbaceousVegetation
1467,SeaLake
3350,HerbaceousVegetation
2439,River
3598,River
139,SeaLake
2522,River
1707,PermanentCrop
3442,AnnualCrop
555,HerbaceousVegetation
1442,HerbaceousVegetation
2305,SeaLake
2447,River
1692,River
3339,SeaLake
957,HerbaceousVegetation
813,Industrial
2097,HerbaceousVegetation
2324,HerbaceousVegetation
2339,HerbaceousVegetation
2675,AnnualCrop
475,HerbaceousVegetation
214,HerbaceousVegetation
4190,River
3759,HerbaceousVegetation
1478,HerbaceousVegetation
930,HerbaceousVegetation
1079,River
65,SeaLake
410,Industrial
1664,SeaLake
3487,HerbaceousVegetation
3327,HerbaceousVegetation
3035,HerbaceousVegetation
2945,AnnualCrop
3984,SeaLake
1301,SeaLake
1581,HerbaceousVegetation
692,SeaLake
3482,HerbaceousVegetation
2813,River
2592,SeaLake
1395,AnnualCrop
3004,Industrial
1503,AnnualCrop
987,HerbaceousVegetation
2862,SeaLake
3514,PermanentCrop
661,SeaLake
1003,River
3354,SeaLake
2529,SeaLake
3597,HerbaceousVegetation
3404,SeaLake
3176,River
2831,AnnualCrop
2074,River
2409,River
2914,HerbaceousVegetation
3493,SeaLake
1035,HerbaceousVegetation
2187,SeaLake
809,River
78,HerbaceousVegetation
2235,River
195,HerbaceousVegetation
3109,Industrial
2001,River
3057,HerbaceousVegetation
1236,HerbaceousVegetation
22,SeaLake
1658,AnnualCrop
2660,AnnualCrop
3094,AnnualCrop
1930,SeaLake
2606,HerbaceousVegetation
1584,Residential
3663,Industrial
3500,AnnualCrop
668,AnnualCrop
2115,Industrial
1897,River
2216,River
3683,SeaLake
1988,River
3301,HerbaceousVegetation
1460,HerbaceousVegetation
1833,SeaLake
1805,River
2768,SeaLake
2854,River
2609,River
400,Industrial
690,River
2595,SeaLake
417,Industrial
1631,SeaLake
471,SeaLake
2146,HerbaceousVegetation
24,HerbaceousVegetation
2828,SeaLake
2617,HerbaceousVegetation
1686,HerbaceousVegetation
1865,HerbaceousVegetation
2412,AnnualCrop
101,AnnualCrop
2036,HerbaceousVegetation
1945,HerbaceousVegetation
2773,HerbaceousVegetation
576,Industrial
2956,HerbaceousVegetation
271,SeaLake
528,SeaLake
3180,HerbaceousVegetation
2312,SeaLake
3196,SeaLake
1803,AnnualCrop
1700,Industrial
868,River
1246,SeaLake
3549,River
2944,SeaLake
3578,Industrial
3882,AnnualCrop
3278,SeaLake
2793,HerbaceousVegetation
714,HerbaceousVegetation
114,HerbaceousVegetation
1863,HerbaceousVegetation
640,River
1061,River
