test_id,label
2327,Pasture
3835,SeaLake
3118,Highway
1038,AnnualCrop
888,River
4111,River
522,River
1451,River
1579,River
3666,AnnualCrop
564,AnnualCrop
815,SeaLake
3194,HerbaceousVegetation
3725,AnnualCrop
2483,River
2488,SeaLake
3748,River
2874,Pasture
3628,River
2131,AnnualCrop
1573,Pasture
2097,Industrial
2841,Highway
1005,SeaLake
1918,AnnualCrop
2505,AnnualCrop
2703,SeaLake
1020,SeaLake
2843,River
198,AnnualCrop
3437,Pasture
756,SeaLake
3924,SeaLake
168,River
650,SeaLake
3098,SeaLake
3153,HerbaceousVegetation
2389,Industrial
2888,River
2553,River
1332,SeaLake
2836,River
1058,SeaLake
822,SeaLake
1841,AnnualCrop
2251,AnnualCrop
1010,Pasture
3790,River
3206,River
2357,SeaLake
1577,Pasture
1479,River
1874,HerbaceousVegetation
2801,SeaLake
4014,SeaLake
3007,Industrial
979,River
356,SeaLake
2645,SeaLake
1310,HerbaceousVegetation
221,SeaLake
1940,AnnualCrop
4222,Pasture
3192,Forest
322,SeaLake
1024,River
3561,Pasture
1677,SeaLake
538,Highway
3114,Residential
2442,AnnualCrop
3146,River
3016,HerbaceousVegetation
787,HerbaceousVegetation
1414,Highway
4209,Pasture
2281,Highway
2297,Industrial
3452,SeaLake
1566,River
3303,AnnualCrop
1593,HerbaceousVegetation
2013,HerbaceousVegetation
1738,AnnualCrop
131,River
719,Pasture
2982,SeaLake
2008,Industrial
3473,Pasture
1756,River
837,Highway
257,River
1822,SeaLake
1039,AnnualCrop
489,HerbaceousVegetation
3616,SeaLake
2799,River
100,SeaLake
1724,Highway
2435,SeaLake
3489,AnnualCrop
955,SeaLake
2020,Forest
792,AnnualCrop
3982,River
1828,River
1289,AnnualCrop
12,HerbaceousVegetation
1247,AnnualCrop
3266,AnnualCrop
3974,Pasture
925,HerbaceousVegetation
3172,PermanentCrop
3831,Pasture
1419,AnnualCrop
904,Pasture
3825,Highway
3652,SeaLake
3157,Forest
1807,River
2052,Forest
1612,HerbaceousVegetation
3996,Forest
2987,SeaLake
1480,River
3909,Highway
4149,PermanentCrop
287,River
2873,HerbaceousVegetation
3758,AnnualCrop
2693,SeaLake
1739,AnnualCrop
767,SeaLake
722,Industrial
353,SeaLake
695,SeaLake
1927,AnnualCrop
1831,Highway
2952,River
3067,AnnualCrop
2170,Pasture
1189,River
1701,AnnualCrop
1159,HerbaceousVegetation
1654,Highway
1120,Pasture
2161,Forest
3721,AnnualCrop
2331,AnnualCrop
3,SeaLake
477,AnnualCrop
3741,HerbaceousVegetation
2407,SeaLake
2248,River
2092,AnnualCrop
4032,River
3339,SeaLake
410,HerbaceousVegetation
1715,AnnualCrop
1655,River
3879,AnnualCrop
1511,AnnualCrop
1682,SeaLake
3673,AnnualCrop
98,HerbaceousVegetation
571,SeaLake
1198,Pasture
1105,SeaLake
1015,SeaLake
1915,Highway
263,SeaLake
541,River
706,Highway
169,AnnualCrop
334,Forest
2353,River
2462,AnnualCrop
204,Pasture
1814,AnnualCrop
1446,AnnualCrop
702,River
4007,SeaLake
826,River
831,HerbaceousVegetation
197,HerbaceousVegetation
962,Pasture
164,AnnualCrop
449,AnnualCrop
3085,AnnualCrop
2387,HerbaceousVegetation
929,HerbaceousVegetation
2448,SeaLake
112,Pasture
1347,Pasture
4201,Forest
2892,River
3618,River
214,Forest
3236,AnnualCrop
3497,SeaLake
1694,SeaLake
3092,SeaLake
3595,SeaLake
4096,AnnualCrop
2675,AnnualCrop
4054,Forest
2940,SeaLake
2634,SeaLake
89,SeaLake
3674,SeaLake
2221,SeaLake
2048,Highway
1172,Pasture
3992,Highway
1411,SeaLake
4038,Pasture
1036,Forest
2852,SeaLake
505,HerbaceousVegetation
4023,AnnualCrop
2406,HerbaceousVegetation
2160,SeaLake
2127,Industrial
49,HerbaceousVegetation
566,AnnualCrop
593,HerbaceousVegetation
2904,AnnualCrop
861,River
3168,River
1706,Pasture
2087,Highway
1183,SeaLake
4016,Highway
2556,River
1830,River
1266,AnnualCrop
513,River
1042,HerbaceousVegetation
2421,AnnualCrop
3793,Forest
1239,Pasture
1536,Pasture
553,Highway
445,Pasture
2045,River
2792,HerbaceousVegetation
3279,SeaLake
2099,AnnualCrop
2484,AnnualCrop
2796,HerbaceousVegetation
678,AnnualCrop
2187,SeaLake
1459,River
1696,SeaLake
167,AnnualCrop
1879,SeaLake
103,Residential
3414,Pasture
1018,Pasture
867,SeaLake
3682,AnnualCrop
1101,River
1429,SeaLake
3834,Pasture
3283,AnnualCrop
215,Pasture
2744,River
2857,Pasture
956,SeaLake
509,Pasture
696,HerbaceousVegetation
5,AnnualCrop
3370,Pasture
3326,River
515,River
2750,AnnualCrop
1333,SeaLake
32,SeaLake
3288,AnnualCrop
2523,Highway
92,SeaLake
2312,SeaLake
968,River
1011,HerbaceousVegetation
2985,Highway
595,AnnualCrop
574,River
2913,River
2586,HerbaceousVegetation
850,AnnualCrop
2972,SeaLake
218,Forest
1270,Forest
4063,River
3152,SeaLake
3619,HerbaceousVegetation
1595,AnnualCrop
682,Pasture
3457,AnnualCrop
991,SeaLake
1979,Pasture
1810,SeaLake
804,River
1809,AnnualCrop
1291,HerbaceousVegetation
4198,SeaLake
1506,SeaLake
1780,SeaLake
2626,River
1990,AnnualCrop
1765,Industrial
2962,AnnualCrop
303,Pasture
576,HerbaceousVegetation
135,Highway
2601,Industrial
1754,Forest
3219,River
2317,Pasture
250,SeaLake
2930,SeaLake
259,River
2429,SeaLake
1523,River
3779,SeaLake
2560,River
300,SeaLake
3573,SeaLake
2098,AnnualCrop
2067,SeaLake
1420,Residential
976,SeaLake
3051,AnnualCrop
2666,River
3338,SeaLake
4059,SeaLake
1335,Residential
1856,SeaLake
2686,Highway
4141,Forest
1659,River
4102,River
3603,AnnualCrop
2690,AnnualCrop
3202,River
2741,River
3520,Pasture
3477,River
741,HerbaceousVegetation
1435,Industrial
810,AnnualCrop
3917,Forest
2225,River
487,HerbaceousVegetation
1019,AnnualCrop
3396,River
2775,River
4093,SeaLake
3956,AnnualCrop
2818,Industrial
1961,Pasture
3553,SeaLake
3550,SeaLake
3079,Forest
1586,Highway
4066,Pasture
2774,HerbaceousVegetation
3927,SeaLake
4145,AnnualCrop
30,AnnualCrop
2630,HerbaceousVegetation
2053,Highway
147,River
338,Pasture
3973,SeaLake
2661,River
992,SeaLake
3899,AnnualCrop
2458,River
3514,Highway
3177,Forest
390,Residential
3356,AnnualCrop
2793,River
3756,River
1695,AnnualCrop
585,AnnualCrop
4005,AnnualCrop
3549,Pasture
2444,SeaLake
3886,AnnualCrop
3863,AnnualCrop
243,Highway
633,River
2938,AnnualCrop
1269,AnnualCrop
2531,AnnualCrop
1464,River
1838,Highway
3802,Pasture
1201,AnnualCrop
133,River
1699,Highway
383,AnnualCrop
2158,AnnualCrop
1022,River
2713,Forest
120,SeaLake
559,River
2550,River
102,Highway
3158,Pasture
190,Pasture
561,AnnualCrop
3275,SeaLake
4148,River
2482,SeaLake
1134,Pasture
1483,SeaLake
2809,River
3386,AnnualCrop
3006,River
2926,Pasture
498,River
640,River
47,SeaLake
3017,River
1791,River
2354,Pasture
3817,SeaLake
881,River
2352,River
2308,AnnualCrop
623,AnnualCrop
3080,River
510,HerbaceousVegetation
2395,River
570,HerbaceousVegetation
1334,HerbaceousVegetation
2562,Industrial
2875,AnnualCrop
75,AnnualCrop
332,HerbaceousVegetation
119,HerbaceousVegetation
905,SeaLake
427,AnnualCrop
3294,AnnualCrop
865,SeaLake
2185,HerbaceousVegetation
4132,River
3635,Pasture
3559,Highway
2994,Highway
3840,SeaLake
2443,AnnualCrop
2639,SeaLake
3701,Highway
1093,River
2759,SeaLake
212,AnnualCrop
3653,Industrial
3499,River
926,Forest
1545,SeaLake
910,SeaLake
2193,AnnualCrop
4139,AnnualCrop
2868,SeaLake
1528,AnnualCrop
1490,AnnualCrop
1409,River
3684,Forest
1777,Residential
488,River
299,Industrial
897,AnnualCrop
2512,SeaLake
1625,River
2698,Highway
3110,SeaLake
140,Pasture
2322,SeaLake
2091,SeaLake
3951,River
997,HerbaceousVegetation
3776,HerbaceousVegetation
3411,River
887,SeaLake
1275,Pasture
1886,Pasture
2755,Forest
3026,SeaLake
325,SeaLake
1623,SeaLake
1946,River
3640,AnnualCrop
3991,Highway
4011,River
139,SeaLake
292,SeaLake
2290,SeaLake
3596,SeaLake
1700,Industrial
3374,AnnualCrop
797,SeaLake
4146,River
1117,River
2046,SeaLake
2545,Pasture
1127,River
298,SeaLake
2720,AnnualCrop
2095,Industrial
3372,River
2587,Pasture
4136,HerbaceousVegetation
9,Highway
3811,Industrial
2853,AnnualCrop
913,HerbaceousVegetation
4062,SeaLake
3690,SeaLake
282,River
1348,AnnualCrop
2692,Pasture
1069,SeaLake
324,AnnualCrop
2696,AnnualCrop
1911,AnnualCrop
619,Pasture
2273,Forest
1087,AnnualCrop
3309,River
3427,SeaLake
196,AnnualCrop
2872,Industrial
1193,AnnualCrop
1532,SeaLake
2884,AnnualCrop
3478,AnnualCrop
2441,River
3106,SeaLake
941,River
3932,Pasture
895,River
459,Highway
676,River
2908,Pasture
1389,River
1465,River
1282,SeaLake
3376,AnnualCrop
272,Industrial
893,SeaLake
3298,River
2412,AnnualCrop
2838,River
707,Pasture
2997,Residential
27,Industrial
293,Pasture
2674,SeaLake
389,HerbaceousVegetation
2642,SeaLake
3244,SeaLake
1624,Forest
1964,River
601,HerbaceousVegetation
3893,HerbaceousVegetation
2766,AnnualCrop
3330,Highway
3515,SeaLake
3469,SeaLake
3994,Forest
269,Pasture
2152,AnnualCrop
3528,Pasture
2881,AnnualCrop
2543,River
3211,AnnualCrop
3009,Residential
1137,Pasture
107,River
1317,HerbaceousVegetation
4229,Pasture
520,River
1487,SeaLake
4100,HerbaceousVegetation
2241,PermanentCrop
4061,Pasture
35,River
3498,Pasture
851,HerbaceousVegetation
142,AnnualCrop
2529,SeaLake
3827,Pasture
3998,AnnualCrop
647,HerbaceousVegetation
3463,SeaLake
757,SeaLake
3649,AnnualCrop
3838,HerbaceousVegetation
38,SeaLake
1726,River
526,AnnualCrop
508,HerbaceousVegetation
2180,AnnualCrop
1147,River
304,SeaLake
2834,Pasture
1832,Forest
72,AnnualCrop
16,SeaLake
1883,AnnualCrop
2942,SeaLake
2691,Pasture
1936,AnnualCrop
409,Pasture
3225,Forest
535,AnnualCrop
296,River
327,SeaLake
191,Industrial
1079,Industrial
1559,AnnualCrop
479,AnnualCrop
2749,River
1065,Highway
452,SeaLake
3249,HerbaceousVegetation
145,Highway
3196,SeaLake
3799,Highway
2624,AnnualCrop
1887,Pasture
3731,Pasture
3420,HerbaceousVegetation
3272,HerbaceousVegetation
2050,AnnualCrop
2499,SeaLake
4013,Pasture
13,HerbaceousVegetation
1336,Pasture
4179,River
1702,Forest
2070,River
1637,River
2735,Residential
2960,River
183,AnnualCrop
2044,SeaLake
691,Pasture
2996,SeaLake
2276,AnnualCrop
3815,AnnualCrop
2547,River
4221,Highway
3695,AnnualCrop
920,SeaLake
2762,SeaLake
762,AnnualCrop
973,Highway
598,SeaLake
2911,SeaLake
2323,AnnualCrop
1417,Residential
3534,AnnualCrop
1244,River
2450,River
4022,PermanentCrop
3258,SeaLake
3357,Forest
67,SeaLake
443,SeaLake
178,River
1954,River
1824,Pasture
3148,SeaLake
1969,Pasture
3208,River
2093,AnnualCrop
3717,HerbaceousVegetation
3872,AnnualCrop
3142,SeaLake
335,River
462,HerbaceousVegetation
923,SeaLake
2000,River
392,Highway
2076,Highway
1062,SeaLake
1088,Forest
146,SeaLake
730,River
3806,River
2481,HerbaceousVegetation
3322,SeaLake
552,AnnualCrop
4225,SeaLake
3305,Residential
2002,Industrial
3768,Pasture
2842,River
3137,River
661,SeaLake
1663,AnnualCrop
2460,SeaLake
3171,AnnualCrop
1209,Pasture
2117,River
666,River
466,SeaLake
