test_id,label
1844,HerbaceousVegetation
3663,River
1166,HerbaceousVegetation
3292,River
772,HerbaceousVegetation
3115,River
3174,HerbaceousVegetation
3690,River
3679,HerbaceousVegetation
1220,Industrial
1824,HerbaceousVegetation
2442,Industrial
3857,River
135,HerbaceousVegetation
3313,HerbaceousVegetation
2627,HerbaceousVegetation
2270,River
725,HerbaceousVegetation
3113,HerbaceousVegetation
2969,Forest
4029,HerbaceousVegetation
522,HerbaceousVegetation
3801,HerbaceousVegetation
2179,HerbaceousVegetation
472,Forest
1973,SeaLake
3188,River
406,HerbaceousVegetation
2223,HerbaceousVegetation
2529,River
4158,HerbaceousVegetation
233,SeaLake
2385,Forest
2875,HerbaceousVegetation
300,River
3072,HerbaceousVegetation
507,HerbaceousVegetation
73,River
1385,HerbaceousVegetation
2357,River
1977,HerbaceousVegetation
1250,HerbaceousVegetation
4038,HerbaceousVegetation
289,HerbaceousVegetation
1883,HerbaceousVegetation
38,River
3298,HerbaceousVegetation
3925,HerbaceousVegetation
1212,Forest
600,River
4196,HerbaceousVegetation
3266,HerbaceousVegetation
1933,River
661,River
3365,HerbaceousVegetation
3388,HerbaceousVegetation
2407,River
39,River
1540,Forest
2461,River
2536,HerbaceousVegetation
2750,HerbaceousVegetation
2614,River
754,HerbaceousVegetation
1017,Forest
2906,HerbaceousVegetation
1951,HerbaceousVegetation
2913,HerbaceousVegetation
3008,HerbaceousVegetation
2323,HerbaceousVegetation
1264,HerbaceousVegetation
2303,HerbaceousVegetation
882,HerbaceousVegetation
3956,HerbaceousVegetation
3134,SeaLake
3733,River
365,HerbaceousVegetation
2346,HerbaceousVegetation
2063,HerbaceousVegetation
111,HerbaceousVegetation
3080,HerbaceousVegetation
4077,River
3370,HerbaceousVegetation
391,River
1604,River
564,HerbaceousVegetation
1244,HerbaceousVegetation
3637,River
1425,River
3245,River
161,HerbaceousVegetation
270,River
165,HerbaceousVegetation
2073,HerbaceousVegetation
1102,HerbaceousVegetation
1279,River
1012,Industrial
1234,HerbaceousVegetation
2225,HerbaceousVegetation
4194,HerbaceousVegetation
4000,River
3362,River
118,River
3551,HerbaceousVegetation
355,HerbaceousVegetation
1501,HerbaceousVegetation
515,Forest
1525,Forest
2996,River
486,HerbaceousVegetation
1040,Forest
2769,SeaLake
48,HerbaceousVegetation
3353,HerbaceousVegetation
2067,River
242,HerbaceousVegetation
2220,Forest
4177,HerbaceousVegetation
3802,HerbaceousVegetation
885,HerbaceousVegetation
140,HerbaceousVegetation
3237,River
736,HerbaceousVegetation
198,HerbaceousVegetation
2905,River
2497,Industrial
3512,River
451,River
2952,SeaLake
2186,HerbaceousVegetation
2893,HerbaceousVegetation
543,HerbaceousVegetation
3387,HerbaceousVegetation
948,River
1932,River
1189,HerbaceousVegetation
848,HerbaceousVegetation
1048,HerbaceousVegetation
1226,HerbaceousVegetation
3287,HerbaceousVegetation
153,HerbaceousVegetation
2517,HerbaceousVegetation
1105,River
3504,River
2881,HerbaceousVegetation
3344,Forest
3738,Forest
3515,River
3057,Forest
164,Industrial
4016,HerbaceousVegetation
197,HerbaceousVegetation
2695,HerbaceousVegetation
160,HerbaceousVegetation
4033,HerbaceousVegetation
609,Forest
1947,HerbaceousVegetation
1814,HerbaceousVegetation
3412,Forest
632,HerbaceousVegetation
683,Forest
4089,River
1103,HerbaceousVegetation
3177,Forest
834,HerbaceousVegetation
2152,HerbaceousVegetation
3331,HerbaceousVegetation
2078,River
1658,HerbaceousVegetation
184,HerbaceousVegetation
2573,HerbaceousVegetation
3132,HerbaceousVegetation
4051,HerbaceousVegetation
846,River
1598,HerbaceousVegetation
524,HerbaceousVegetation
2094,HerbaceousVegetation
2852,River
2091,River
4035,HerbaceousVegetation
3457,HerbaceousVegetation
4218,Forest
598,River
3987,HerbaceousVegetation
692,River
2003,HerbaceousVegetation
813,HerbaceousVegetation
2227,River
2605,River
2204,River
3167,HerbaceousVegetation
2292,HerbaceousVegetation
3763,River
896,SeaLake
969,Forest
3918,HerbaceousVegetation
2092,HerbaceousVegetation
817,HerbaceousVegetation
3485,Industrial
1286,HerbaceousVegetation
1186,HerbaceousVegetation
1493,HerbaceousVegetation
2232,HerbaceousVegetation
3651,Forest
1959,HerbaceousVegetation
2970,HerbaceousVegetation
3021,HerbaceousVegetation
2604,Forest
887,River
107,HerbaceousVegetation
2096,HerbaceousVegetation
1396,River
1174,HerbaceousVegetation
1976,HerbaceousVegetation
309,River
3601,HerbaceousVegetation
2585,HerbaceousVegetation
1243,Forest
719,HerbaceousVegetation
1163,HerbaceousVegetation
2211,River
436,River
1483,River
3219,HerbaceousVegetation
2299,HerbaceousVegetation
2574,HerbaceousVegetation
2940,River
2595,River
3121,River
2843,SeaLake
2703,River
2863,HerbaceousVegetation
2334,HerbaceousVegetation
4063,HerbaceousVegetation
517,HerbaceousVegetation
2435,River
3621,Forest
2954,Forest
4104,River
1656,River
2864,River
3785,River
415,HerbaceousVegetation
3225,Forest
3215,HerbaceousVegetation
1654,HerbaceousVegetation
520,HerbaceousVegetation
936,HerbaceousVegetation
203,HerbaceousVegetation
2943,HerbaceousVegetation
538,HerbaceousVegetation
2788,HerbaceousVegetation
3518,River
1888,Forest
224,River
2685,River
3630,River
3286,River
1667,River
3788,HerbaceousVegetation
1880,Forest
125,River
880,Forest
2661,River
2821,HerbaceousVegetation
4030,HerbaceousVegetation
2778,SeaLake
3718,River
3311,HerbaceousVegetation
1865,Forest
2134,HerbaceousVegetation
3546,River
3295,HerbaceousVegetation
1029,HerbaceousVegetation
2367,River
780,HerbaceousVegetation
2553,River
2872,HerbaceousVegetation
380,River
3304,Forest
3766,HerbaceousVegetation
2860,HerbaceousVegetation
4083,River
285,Forest
2624,HerbaceousVegetation
927,Forest
2054,River
4113,HerbaceousVegetation
280,River
635,HerbaceousVegetation
1851,HerbaceousVegetation
1407,HerbaceousVegetation
2481,SeaLake
1372,HerbaceousVegetation
1871,HerbaceousVegetation
3081,HerbaceousVegetation
3883,HerbaceousVegetation
2462,HerbaceousVegetation
2813,HerbaceousVegetation
2153,HerbaceousVegetation
2761,River
1805,HerbaceousVegetation
3817,SeaLake
704,HerbaceousVegetation
1821,HerbaceousVegetation
3262,River
2625,HerbaceousVegetation
3364,HerbaceousVegetation
2648,Forest
3995,HerbaceousVegetation
1480,Forest
825,HerbaceousVegetation
723,HerbaceousVegetation
2977,HerbaceousVegetation
3194,HerbaceousVegetation
2840,Forest
1903,River
3309,HerbaceousVegetation
940,Forest
2373,River
2974,Forest
1422,HerbaceousVegetation
1365,River
2221,River
2314,SeaLake
2486,HerbaceousVegetation
1321,River
748,Industrial
3099,River
1184,HerbaceousVegetation
25,HerbaceousVegetation
1428,River
2222,Industrial
755,River
3206,HerbaceousVegetation
1843,River
1024,SeaLake
666,HerbaceousVegetation
513,HerbaceousVegetation
1481,River
3036,HerbaceousVegetation
1381,HerbaceousVegetation
1112,HerbaceousVegetation
3536,River
511,River
607,HerbaceousVegetation
913,HerbaceousVegetation
822,River
3608,River
2237,HerbaceousVegetation
2365,HerbaceousVegetation
3585,River
3877,HerbaceousVegetation
4010,Forest
3212,HerbaceousVegetation
651,HerbaceousVegetation
4122,HerbaceousVegetation
1061,HerbaceousVegetation
4078,HerbaceousVegetation
3902,River
3835,River
3439,Forest
4031,HerbaceousVegetation
2081,Industrial
444,HerbaceousVegetation
1460,HerbaceousVegetation
3693,River
4079,HerbaceousVegetation
2747,HerbaceousVegetation
1343,HerbaceousVegetation
3404,HerbaceousVegetation
1944,HerbaceousVegetation
3229,HerbaceousVegetation
3050,HerbaceousVegetation
2900,HerbaceousVegetation
2679,HerbaceousVegetation
1966,HerbaceousVegetation
1238,Forest
1905,Forest
1649,HerbaceousVegetation
2302,Forest
4066,HerbaceousVegetation
193,HerbaceousVegetation
1237,HerbaceousVegetation
3181,HerbaceousVegetation
4156,River
3128,HerbaceousVegetation
2983,HerbaceousVegetation
2147,HerbaceousVegetation
442,River
1455,HerbaceousVegetation
2215,HerbaceousVegetation
1320,Forest
44,Forest
1530,Forest
3129,River
4023,HerbaceousVegetation
2007,HerbaceousVegetation
2651,River
1136,HerbaceousVegetation
3574,HerbaceousVegetation
3407,HerbaceousVegetation
331,HerbaceousVegetation
852,HerbaceousVegetation
4214,Forest
174,HerbaceousVegetation
2538,HerbaceousVegetation
4193,River
691,HerbaceousVegetation
3849,River
2498,SeaLake
1498,HerbaceousVegetation
2050,HerbaceousVegetation
2317,HerbaceousVegetation
3452,River
3644,SeaLake
3467,River
656,HerbaceousVegetation
185,HerbaceousVegetation
3743,HerbaceousVegetation
3974,HerbaceousVegetation
979,River
3894,HerbaceousVegetation
3780,SeaLake
3589,River
1445,HerbaceousVegetation
1580,HerbaceousVegetation
1709,HerbaceousVegetation
1230,SeaLake
3368,SeaLake
2915,HerbaceousVegetation
1056,HerbaceousVegetation
1033,River
2029,HerbaceousVegetation
2496,HerbaceousVegetation
3531,Industrial
123,River
248,River
3947,Forest
3703,River
3154,SeaLake
134,River
926,Forest
2354,HerbaceousVegetation
1421,Forest
3251,HerbaceousVegetation
1394,HerbaceousVegetation
3993,HerbaceousVegetation
328,HerbaceousVegetation
3416,SeaLake
1762,HerbaceousVegetation
2180,HerbaceousVegetation
2192,SeaLake
4131,River
100,River
1219,HerbaceousVegetation
3189,HerbaceousVegetation
1785,HerbaceousVegetation
2967,River
984,HerbaceousVegetation
2781,Forest
2338,HerbaceousVegetation
4097,Forest
2636,River
2834,HerbaceousVegetation
3855,River
1561,HerbaceousVegetation
18,HerbaceousVegetation
1832,Forest
3936,River
457,HerbaceousVegetation
994,River
3126,HerbaceousVegetation
2501,River
1072,HerbaceousVegetation
3471,HerbaceousVegetation
3698,HerbaceousVegetation
2869,HerbaceousVegetation
1800,HerbaceousVegetation
581,HerbaceousVegetation
3996,Forest
2842,SeaLake
3147,HerbaceousVegetation
3029,HerbaceousVegetation
1366,HerbaceousVegetation
2924,Forest
3182,HerbaceousVegetation
4107,River
677,PermanentCrop
1848,River
667,River
3285,HerbaceousVegetation
3137,HerbaceousVegetation
3565,HerbaceousVegetation
499,River
3340,HerbaceousVegetation
3227,Forest
1687,HerbaceousVegetation
3615,River
2717,River
1965,HerbaceousVegetation
2328,HerbaceousVegetation
467,HerbaceousVegetation
959,HerbaceousVegetation
1902,River
2993,HerbaceousVegetation
3930,HerbaceousVegetation
1433,River
2398,HerbaceousVegetation
1892,Forest
3522,Forest
483,River
1928,Forest
1542,Forest
1634,HerbaceousVegetation
414,Forest
3151,HerbaceousVegetation
2268,River
2113,HerbaceousVegetation
2794,HerbaceousVegetation
682,HerbaceousVegetation
1118,HerbaceousVegetation
490,HerbaceousVegetation
3435,River
2854,HerbaceousVegetation
4071,HerbaceousVegetation
1593,Forest
983,Forest
4208,HerbaceousVegetation
3014,River
3432,HerbaceousVegetation
550,HerbaceousVegetation
1659,HerbaceousVegetation
3642,HerbaceousVegetation
4150,HerbaceousVegetation
1564,River
1665,HerbaceousVegetation
1409,Forest
2439,Forest
2966,HerbaceousVegetation
2033,River
2571,HerbaceousVegetation
793,HerbaceousVegetation
1182,HerbaceousVegetation
659,HerbaceousVegetation
2408,HerbaceousVegetation
2670,HerbaceousVegetation
1751,HerbaceousVegetation
3263,River
1499,SeaLake
508,HerbaceousVegetation
2212,HerbaceousVegetation
3656,River
3696,River
1133,Forest
954,SeaLake
119,Industrial
2827,HerbaceousVegetation
1295,HerbaceousVegetation
1914,HerbaceousVegetation
978,River
2474,River
1954,HerbaceousVegetation
883,HerbaceousVegetation
3866,Industrial
1479,HerbaceousVegetation
3898,HerbaceousVegetation
2253,River
2313,HerbaceousVegetation
3927,River
3873,HerbaceousVegetation
3447,HerbaceousVegetation
4124,HerbaceousVegetation
3822,HerbaceousVegetation
2643,HerbaceousVegetation
46,Forest
4118,HerbaceousVegetation
593,HerbaceousVegetation
4140,HerbaceousVegetation
2419,HerbaceousVegetation
3149,River
1476,HerbaceousVegetation
1534,HerbaceousVegetation
3393,HerbaceousVegetation
3291,HerbaceousVegetation
1962,Industrial
3843,HerbaceousVegetation
307,HerbaceousVegetation
1669,HerbaceousVegetation
2968,River
614,HerbaceousVegetation
1860,HerbaceousVegetation
2438,HerbaceousVegetation
1388,HerbaceousVegetation
2946,River
195,HerbaceousVegetation
3982,Forest
2533,River
2641,HerbaceousVegetation
1915,HerbaceousVegetation
829,River
2668,Forest
702,Forest
2362,HerbaceousVegetation
1988,Forest
3470,HerbaceousVegetation
786,HerbaceousVegetation
3837,River
4020,River
2886,HerbaceousVegetation
3327,HerbaceousVegetation
3736,Industrial
2628,River
2115,HerbaceousVegetation
1484,HerbaceousVegetation
2446,HerbaceousVegetation
4096,HerbaceousVegetation
2719,HerbaceousVegetation
1749,Forest
1809,HerbaceousVegetation
3895,River
3395,Forest
1919,HerbaceousVegetation
1121,HerbaceousVegetation
1274,Forest
3458,HerbaceousVegetation
3859,HerbaceousVegetation
792,HerbaceousVegetation
1115,Forest
2621,HerbaceousVegetation
1797,HerbaceousVegetation
2848,River
545,River
3104,River
3971,Forest
1159,HerbaceousVegetation
2570,HerbaceousVegetation
3494,Forest
245,Industrial
1037,HerbaceousVegetation
557,River
2331,HerbaceousVegetation
1497,River
2202,HerbaceousVegetation
3410,River
2032,River
3275,River
260,HerbaceousVegetation
4209,HerbaceousVegetation
2707,HerbaceousVegetation
2217,HerbaceousVegetation
1538,River
3350,HerbaceousVegetation
3941,River
3770,HerbaceousVegetation
3960,River
2013,HerbaceousVegetation
843,HerbaceousVegetation
2542,HerbaceousVegetation
1724,HerbaceousVegetation
1028,River
4120,HerbaceousVegetation
3735,HerbaceousVegetation
790,HerbaceousVegetation
3881,River
3131,HerbaceousVegetation
3713,HerbaceousVegetation
761,HerbaceousVegetation
2565,HerbaceousVegetation
1642,River
1005,River
3782,Forest
914,HerbaceousVegetation
808,HerbaceousVegetation
1750,HerbaceousVegetation
1735,HerbaceousVegetation
96,Forest
1794,HerbaceousVegetation
681,River
2414,SeaLake
2918,HerbaceousVegetation
3333,Forest
2065,SeaLake
55,HerbaceousVegetation
1475,HerbaceousVegetation
3186,HerbaceousVegetation
2193,HerbaceousVegetation
1003,HerbaceousVegetation
448,Forest
30,HerbaceousVegetation
2476,HerbaceousVegetation
1025,HerbaceousVegetation
54,HerbaceousVegetation
902,Forest
1108,River
2920,HerbaceousVegetation
142,HerbaceousVegetation
2698,HerbaceousVegetation
1426,HerbaceousVegetation
1529,HerbaceousVegetation
1764,HerbaceousVegetation
3501,HerbaceousVegetation
387,HerbaceousVegetation
3701,HerbaceousVegetation
128,HerbaceousVegetation
4228,HerbaceousVegetation
372,SeaLake
3491,HerbaceousVegetation
120,River
1175,HerbaceousVegetation
1866,HerbaceousVegetation
1916,River
2135,HerbaceousVegetation
2308,HerbaceousVegetation
2975,HerbaceousVegetation
760,HerbaceousVegetation
1213,River
3680,HerbaceousVegetation
3618,HerbaceousVegetation
2005,Forest
2332,Forest
3685,HerbaceousVegetation
3772,HerbaceousVegetation
4073,HerbaceousVegetation
2421,HerbaceousVegetation
4055,River
1666,HerbaceousVegetation
1651,Forest
2275,HerbaceousVegetation
3742,HerbaceousVegetation
3116,Forest
1769,HerbaceousVegetation
1819,HerbaceousVegetation
2226,HerbaceousVegetation
264,Forest
1756,Forest
3041,HerbaceousVegetation
3045,HerbaceousVegetation
2664,HerbaceousVegetation
1293,River
257,HerbaceousVegetation
2873,HerbaceousVegetation
1784,HerbaceousVegetation
4112,HerbaceousVegetation
3721,HerbaceousVegetation
3603,Industrial
951,River
68,SeaLake
3413,HerbaceousVegetation
2129,HerbaceousVegetation
2986,HerbaceousVegetation
4159,HerbaceousVegetation
1826,HerbaceousVegetation
1733,HerbaceousVegetation
3856,HerbaceousVegetation
1925,River
1849,HerbaceousVegetation
579,HerbaceousVegetation
3210,River
3077,Forest
2394,HerbaceousVegetation
3989,SeaLake
2487,Forest
2102,HerbaceousVegetation
3088,HerbaceousVegetation
2077,HerbaceousVegetation
3711,HerbaceousVegetation
3058,HerbaceousVegetation
4070,HerbaceousVegetation
2671,HerbaceousVegetation
771,HerbaceousVegetation
3216,HerbaceousVegetation
2322,River
1780,River
1239,HerbaceousVegetation
1387,River
2182,River
774,River
1846,Industrial
1727,SeaLake
2070,HerbaceousVegetation
3910,River
1208,HerbaceousVegetation
779,River
167,HerbaceousVegetation
4105,River
279,River
4094,HerbaceousVegetation
2857,Forest
2711,Forest
1440,HerbaceousVegetation
1563,HerbaceousVegetation
713,River
3755,HerbaceousVegetation
1042,HerbaceousVegetation
722,HerbaceousVegetation
2776,HerbaceousVegetation
1599,HerbaceousVegetation
386,Forest
1715,HerbaceousVegetation
893,River
1738,HerbaceousVegetation
4058,River
3668,HerbaceousVegetation
1176,HerbaceousVegetation
1266,HerbaceousVegetation
2683,Forest
1437,HerbaceousVegetation
1695,HerbaceousVegetation
3570,River
1001,River
1867,SeaLake
126,Forest
2710,HerbaceousVegetation
3342,River
2190,HerbaceousVegetation
1013,River
3002,HerbaceousVegetation
2084,HerbaceousVegetation
2174,River
1100,River
1618,River
3754,Forest
555,HerbaceousVegetation
1397,HerbaceousVegetation
1417,HerbaceousVegetation
1371,HerbaceousVegetation
2680,SeaLake
566,HerbaceousVegetation
3890,HerbaceousVegetation
800,Forest
3419,HerbaceousVegetation
1891,HerbaceousVegetation
526,HerbaceousVegetation
424,Forest
2138,HerbaceousVegetation
2659,HerbaceousVegetation
3893,Forest
690,Forest
3913,HerbaceousVegetation
2201,HerbaceousVegetation
1004,River
2045,Forest
1742,River
2792,HerbaceousVegetation
4198,River
3803,River
3016,HerbaceousVegetation
776,HerbaceousVegetation
79,River
1359,HerbaceousVegetation
1076,Forest
3296,HerbaceousVegetation
1830,HerbaceousVegetation
2502,HerbaceousVegetation
2999,River
1022,HerbaceousVegetation
288,HerbaceousVegetation
3566,HerbaceousVegetation
1058,River
3790,HerbaceousVegetation
412,HerbaceousVegetation
60,Forest
383,HerbaceousVegetation
2293,Forest
4015,HerbaceousVegetation
1655,HerbaceousVegetation
4129,SeaLake
324,HerbaceousVegetation
1987,HerbaceousVegetation
2512,River
3095,River
1858,HerbaceousVegetation
3145,Forest
2173,HerbaceousVegetation
488,River
2921,HerbaceousVegetation
3699,HerbaceousVegetation
4172,Forest
3023,River
3085,HerbaceousVegetation
1748,HerbaceousVegetation
803,River
1344,HerbaceousVegetation
3165,HerbaceousVegetation
136,Forest
2567,Forest
244,HerbaceousVegetation
2737,Forest
649,SeaLake
1689,HerbaceousVegetation
2087,HerbaceousVegetation
1207,HerbaceousVegetation
131,HerbaceousVegetation
2207,HerbaceousVegetation
1725,Forest
3824,River
812,HerbaceousVegetation
2181,HerbaceousVegetation
3747,HerbaceousVegetation
2099,HerbaceousVegetation
105,HerbaceousVegetation
2290,River
3446,HerbaceousVegetation
3921,Forest
3689,River
3746,Industrial
1142,HerbaceousVegetation
110,HerbaceousVegetation
1853,HerbaceousVegetation
301,HerbaceousVegetation
3098,River
3646,HerbaceousVegetation
2235,HerbaceousVegetation
1079,HerbaceousVegetation
369,River
4141,Forest
1766,Forest
2059,HerbaceousVegetation
1524,HerbaceousVegetation
322,River
3962,HerbaceousVegetation
935,River
2278,HerbaceousVegetation
3179,HerbaceousVegetation
602,HerbaceousVegetation
2142,HerbaceousVegetation
293,HerbaceousVegetation
1165,Forest
705,HerbaceousVegetation
3213,River
4040,River
2598,HerbaceousVegetation
4026,River
4210,HerbaceousVegetation
2998,HerbaceousVegetation
3792,Industrial
194,River
3514,HerbaceousVegetation
1252,Forest
1753,HerbaceousVegetation
1643,HerbaceousVegetation
2048,HerbaceousVegetation
2047,HerbaceousVegetation
2184,River
3945,Forest
2807,HerbaceousVegetation
1235,Forest
2948,HerbaceousVegetation
1798,SeaLake
1161,HerbaceousVegetation
1272,HerbaceousVegetation
757,River
1675,Forest
1711,HerbaceousVegetation
1403,HerbaceousVegetation
439,Forest
4136,HerbaceousVegetation
3123,HerbaceousVegetation
965,HerbaceousVegetation
2350,River
988,HerbaceousVegetation
2355,Forest
2684,River
2545,HerbaceousVegetation
3940,HerbaceousVegetation
3357,Forest
3662,Forest
1007,HerbaceousVegetation
4123,HerbaceousVegetation
4007,River
2239,River
4060,HerbaceousVegetation
525,HerbaceousVegetation
1799,Forest
3318,River
2489,River
3289,HerbaceousVegetation
2002,HerbaceousVegetation
2557,HerbaceousVegetation
4221,HerbaceousVegetation
2433,Forest
2635,HerbaceousVegetation
3193,Forest
3934,River
1995,HerbaceousVegetation
495,River
853,River
3863,HerbaceousVegetation
889,River
3929,Forest
480,HerbaceousVegetation
1702,Forest
2600,HerbaceousVegetation
4111,Forest
2447,River
9,HerbaceousVegetation
97,SeaLake
3676,HerbaceousVegetation
3469,River
2000,River
177,Forest
1811,HerbaceousVegetation
2686,HerbaceousVegetation
1090,HerbaceousVegetation
1565,HerbaceousVegetation
2424,HerbaceousVegetation
1410,HerbaceousVegetation
2326,River
1584,SeaLake
572,Forest
3629,River
4202,HerbaceousVegetation
3917,Forest
162,HerbaceousVegetation
1533,River
